image_path,label,dataset,manipulation_type,video_id
FFPP/train/real/real_558_2.jpg,0,FFPP,real,558
FFPP/train/real/real_558_3.jpg,0,FFPP,real,558
FFPP/train/real/real_558_4.jpg,0,FFPP,real,558
FFPP/train/real/real_558_5.jpg,0,FFPP,real,558
FFPP/train/real/real_558_6.jpg,0,FFPP,real,558
FFPP/train/real/real_558_7.jpg,0,FFPP,real,558
FFPP/train/real/real_607_0.jpg,0,FFPP,real,607
FFPP/train/real/real_607_1.jpg,0,FFPP,real,607
FFPP/train/real/real_607_2.jpg,0,FFPP,real,607
FFPP/train/real/real_607_3.jpg,0,FFPP,real,607
FFPP/train/real/real_607_4.jpg,0,FFPP,real,607
FFPP/train/real/real_607_5.jpg,0,FFPP,real,607
FFPP/train/real/real_607_6.jpg,0,FFPP,real,607
FFPP/train/real/real_607_7.jpg,0,FFPP,real,607
FFPP/train/real/real_670_0.jpg,0,FFPP,real,670
FFPP/train/real/real_670_1.jpg,0,FFPP,real,670
FFPP/train/real/real_670_2.jpg,0,FFPP,real,670
FFPP/train/real/real_670_3.jpg,0,FFPP,real,670
FFPP/train/real/real_670_4.jpg,0,FFPP,real,670
FFPP/train/real/real_670_5.jpg,0,FFPP,real,670
FFPP/train/real/real_670_6.jpg,0,FFPP,real,670
FFPP/train/real/real_670_7.jpg,0,FFPP,real,670
FFPP/train/real/real_505_0.jpg,0,FFPP,real,505
FFPP/train/real/real_505_1.jpg,0,FFPP,real,505
FFPP/train/real/real_505_2.jpg,0,FFPP,real,505
FFPP/train/real/real_505_3.jpg,0,FFPP,real,505
FFPP/train/real/real_505_4.jpg,0,FFPP,real,505
FFPP/train/real/real_505_5.jpg,0,FFPP,real,505
FFPP/train/real/real_505_6.jpg,0,FFPP,real,505
FFPP/train/real/real_505_7.jpg,0,FFPP,real,505
FFPP/train/real/real_762_0.jpg,0,FFPP,real,762
FFPP/train/real/real_762_1.jpg,0,FFPP,real,762
FFPP/train/real/real_762_2.jpg,0,FFPP,real,762
FFPP/train/real/real_762_3.jpg,0,FFPP,real,762
FFPP/train/real/real_762_4.jpg,0,FFPP,real,762
FFPP/train/real/real_762_5.jpg,0,FFPP,real,762
FFPP/train/real/real_762_6.jpg,0,FFPP,real,762
FFPP/train/real/real_762_7.jpg,0,FFPP,real,762
FFPP/train/real/real_044_0.jpg,0,FFPP,real,044
FFPP/train/real/real_044_1.jpg,0,FFPP,real,044
FFPP/train/real/real_044_2.jpg,0,FFPP,real,044
FFPP/train/real/real_044_3.jpg,0,FFPP,real,044
FFPP/train/real/real_044_4.jpg,0,FFPP,real,044
FFPP/train/real/real_044_5.jpg,0,FFPP,real,044
FFPP/train/real/real_044_6.jpg,0,FFPP,real,044
FFPP/train/real/real_044_7.jpg,0,FFPP,real,044
FFPP/train/real/real_657_0.jpg,0,FFPP,real,657
FFPP/train/real/real_657_1.jpg,0,FFPP,real,657
FFPP/train/real/real_657_2.jpg,0,FFPP,real,657
FFPP/train/real/real_657_3.jpg,0,FFPP,real,657
FFPP/train/real/real_657_4.jpg,0,FFPP,real,657
FFPP/train/real/real_657_5.jpg,0,FFPP,real,657
FFPP/train/real/real_657_6.jpg,0,FFPP,real,657
FFPP/train/real/real_657_7.jpg,0,FFPP,real,657
FFPP/train/real/real_293_0.jpg,0,FFPP,real,293
FFPP/train/real/real_293_1.jpg,0,FFPP,real,293
FFPP/train/real/real_293_2.jpg,0,FFPP,real,293
FFPP/train/real/real_293_3.jpg,0,FFPP,real,293
FFPP/train/real/real_293_4.jpg,0,FFPP,real,293
FFPP/train/real/real_293_5.jpg,0,FFPP,real,293
FFPP/train/real/real_293_6.jpg,0,FFPP,real,293
FFPP/train/real/real_293_7.jpg,0,FFPP,real,293
FFPP/train/real/real_399_0.jpg,0,FFPP,real,399
FFPP/train/real/real_399_1.jpg,0,FFPP,real,399
FFPP/train/real/real_399_2.jpg,0,FFPP,real,399
FFPP/train/real/real_399_3.jpg,0,FFPP,real,399
FFPP/train/real/real_399_4.jpg,0,FFPP,real,399
FFPP/train/real/real_399_5.jpg,0,FFPP,real,399
FFPP/train/real/real_399_6.jpg,0,FFPP,real,399
FFPP/train/real/real_399_7.jpg,0,FFPP,real,399
FFPP/train/real/real_915_0.jpg,0,FFPP,real,915
FFPP/train/real/real_915_1.jpg,0,FFPP,real,915
FFPP/train/real/real_915_2.jpg,0,FFPP,real,915
FFPP/train/real/real_915_3.jpg,0,FFPP,real,915
FFPP/train/real/real_915_4.jpg,0,FFPP,real,915
FFPP/train/real/real_915_5.jpg,0,FFPP,real,915
FFPP/train/real/real_915_6.jpg,0,FFPP,real,915
FFPP/train/real/real_915_7.jpg,0,FFPP,real,915
FFPP/train/real/real_337_0.jpg,0,FFPP,real,337
FFPP/train/real/real_337_1.jpg,0,FFPP,real,337
FFPP/train/real/real_337_2.jpg,0,FFPP,real,337
FFPP/train/real/real_337_3.jpg,0,FFPP,real,337
FFPP/train/real/real_337_4.jpg,0,FFPP,real,337
FFPP/train/real/real_337_5.jpg,0,FFPP,real,337
FFPP/train/real/real_337_6.jpg,0,FFPP,real,337
FFPP/train/real/real_337_7.jpg,0,FFPP,real,337
FFPP/train/real/real_547_0.jpg,0,FFPP,real,547
FFPP/train/real/real_547_1.jpg,0,FFPP,real,547
FFPP/train/real/real_547_2.jpg,0,FFPP,real,547
FFPP/train/real/real_547_3.jpg,0,FFPP,real,547
FFPP/train/real/real_547_4.jpg,0,FFPP,real,547
FFPP/train/real/real_547_5.jpg,0,FFPP,real,547
FFPP/train/real/real_547_6.jpg,0,FFPP,real,547
FFPP/train/real/real_547_7.jpg,0,FFPP,real,547
FFPP/train/real/real_589_0.jpg,0,FFPP,real,589
FFPP/train/real/real_589_1.jpg,0,FFPP,real,589
FFPP/train/real/real_589_2.jpg,0,FFPP,real,589
FFPP/train/real/real_589_3.jpg,0,FFPP,real,589
FFPP/train/real/real_589_4.jpg,0,FFPP,real,589
FFPP/train/real/real_589_5.jpg,0,FFPP,real,589
FFPP/train/real/real_589_6.jpg,0,FFPP,real,589
FFPP/train/real/real_589_7.jpg,0,FFPP,real,589
FFPP/train/real/real_423_0.jpg,0,FFPP,real,423
FFPP/train/real/real_423_1.jpg,0,FFPP,real,423
FFPP/train/real/real_423_2.jpg,0,FFPP,real,423
FFPP/train/real/real_423_3.jpg,0,FFPP,real,423
FFPP/train/real/real_423_4.jpg,0,FFPP,real,423
FFPP/train/real/real_423_5.jpg,0,FFPP,real,423
FFPP/train/real/real_423_6.jpg,0,FFPP,real,423
FFPP/train/real/real_423_7.jpg,0,FFPP,real,423
FFPP/train/real/real_635_0.jpg,0,FFPP,real,635
FFPP/train/real/real_635_1.jpg,0,FFPP,real,635
FFPP/train/real/real_635_2.jpg,0,FFPP,real,635
FFPP/train/real/real_635_3.jpg,0,FFPP,real,635
FFPP/train/real/real_635_4.jpg,0,FFPP,real,635
FFPP/train/real/real_635_5.jpg,0,FFPP,real,635
FFPP/train/real/real_635_6.jpg,0,FFPP,real,635
FFPP/train/real/real_635_7.jpg,0,FFPP,real,635
FFPP/train/real/real_555_0.jpg,0,FFPP,real,555
FFPP/train/real/real_555_1.jpg,0,FFPP,real,555
FFPP/train/real/real_555_2.jpg,0,FFPP,real,555
FFPP/train/real/real_555_3.jpg,0,FFPP,real,555
FFPP/train/real/real_555_4.jpg,0,FFPP,real,555
FFPP/train/real/real_555_5.jpg,0,FFPP,real,555
FFPP/train/real/real_555_6.jpg,0,FFPP,real,555
FFPP/train/real/real_555_7.jpg,0,FFPP,real,555
FFPP/train/real/real_268_0.jpg,0,FFPP,real,268
FFPP/train/real/real_268_1.jpg,0,FFPP,real,268
FFPP/train/real/real_268_2.jpg,0,FFPP,real,268
FFPP/train/real/real_268_3.jpg,0,FFPP,real,268
FFPP/train/real/real_268_4.jpg,0,FFPP,real,268
FFPP/train/real/real_268_5.jpg,0,FFPP,real,268
FFPP/train/real/real_268_6.jpg,0,FFPP,real,268
FFPP/train/real/real_268_7.jpg,0,FFPP,real,268
FFPP/train/real/real_930_0.jpg,0,FFPP,real,930
FFPP/train/real/real_930_1.jpg,0,FFPP,real,930
FFPP/train/real/real_930_2.jpg,0,FFPP,real,930
FFPP/train/real/real_930_3.jpg,0,FFPP,real,930
FFPP/train/real/real_930_4.jpg,0,FFPP,real,930
FFPP/train/real/real_930_5.jpg,0,FFPP,real,930
FFPP/train/real/real_930_6.jpg,0,FFPP,real,930
FFPP/train/real/real_930_7.jpg,0,FFPP,real,930
FFPP/train/real/real_591_0.jpg,0,FFPP,real,591
FFPP/train/real/real_591_1.jpg,0,FFPP,real,591
FFPP/train/real/real_591_2.jpg,0,FFPP,real,591
FFPP/train/real/real_591_3.jpg,0,FFPP,real,591
FFPP/train/real/real_591_4.jpg,0,FFPP,real,591
FFPP/train/real/real_591_5.jpg,0,FFPP,real,591
FFPP/train/real/real_591_6.jpg,0,FFPP,real,591
FFPP/train/real/real_591_7.jpg,0,FFPP,real,591
FFPP/train/real/real_834_0.jpg,0,FFPP,real,834
FFPP/train/real/real_834_1.jpg,0,FFPP,real,834
FFPP/train/real/real_834_2.jpg,0,FFPP,real,834
FFPP/train/real/real_834_3.jpg,0,FFPP,real,834
FFPP/train/real/real_834_4.jpg,0,FFPP,real,834
FFPP/train/real/real_834_5.jpg,0,FFPP,real,834
FFPP/train/real/real_834_6.jpg,0,FFPP,real,834
FFPP/train/real/real_834_7.jpg,0,FFPP,real,834
FFPP/train/real/real_840_0.jpg,0,FFPP,real,840
FFPP/train/real/real_840_1.jpg,0,FFPP,real,840
FFPP/train/real/real_840_2.jpg,0,FFPP,real,840
FFPP/train/real/real_840_3.jpg,0,FFPP,real,840
FFPP/train/real/real_840_4.jpg,0,FFPP,real,840
FFPP/train/real/real_840_5.jpg,0,FFPP,real,840
FFPP/train/real/real_840_6.jpg,0,FFPP,real,840
FFPP/train/real/real_840_7.jpg,0,FFPP,real,840
FFPP/train/real/real_447_0.jpg,0,FFPP,real,447
FFPP/train/real/real_447_1.jpg,0,FFPP,real,447
FFPP/train/real/real_447_2.jpg,0,FFPP,real,447
FFPP/train/real/real_447_3.jpg,0,FFPP,real,447
FFPP/train/real/real_447_4.jpg,0,FFPP,real,447
FFPP/train/real/real_447_5.jpg,0,FFPP,real,447
FFPP/train/real/real_447_6.jpg,0,FFPP,real,447
FFPP/train/real/real_447_7.jpg,0,FFPP,real,447
FFPP/train/real/real_772_0.jpg,0,FFPP,real,772
FFPP/train/real/real_772_1.jpg,0,FFPP,real,772
FFPP/train/real/real_772_2.jpg,0,FFPP,real,772
FFPP/train/real/real_772_3.jpg,0,FFPP,real,772
FFPP/train/real/real_772_4.jpg,0,FFPP,real,772
FFPP/train/real/real_772_5.jpg,0,FFPP,real,772
FFPP/train/real/real_772_6.jpg,0,FFPP,real,772
FFPP/train/real/real_772_7.jpg,0,FFPP,real,772
FFPP/train/real/real_356_0.jpg,0,FFPP,real,356
FFPP/train/real/real_356_1.jpg,0,FFPP,real,356
FFPP/train/real/real_356_2.jpg,0,FFPP,real,356
FFPP/train/real/real_356_3.jpg,0,FFPP,real,356
FFPP/train/real/real_356_4.jpg,0,FFPP,real,356
FFPP/train/real/real_356_5.jpg,0,FFPP,real,356
FFPP/train/real/real_356_6.jpg,0,FFPP,real,356
FFPP/train/real/real_356_7.jpg,0,FFPP,real,356
FFPP/train/real/real_732_0.jpg,0,FFPP,real,732
FFPP/train/real/real_732_1.jpg,0,FFPP,real,732
FFPP/train/real/real_732_2.jpg,0,FFPP,real,732
FFPP/train/real/real_732_3.jpg,0,FFPP,real,732
FFPP/train/real/real_732_4.jpg,0,FFPP,real,732
FFPP/train/real/real_732_5.jpg,0,FFPP,real,732
FFPP/train/real/real_732_6.jpg,0,FFPP,real,732
FFPP/train/real/real_732_7.jpg,0,FFPP,real,732
FFPP/train/real/real_731_0.jpg,0,FFPP,real,731
FFPP/train/real/real_731_1.jpg,0,FFPP,real,731
FFPP/train/real/real_731_2.jpg,0,FFPP,real,731
FFPP/train/real/real_731_3.jpg,0,FFPP,real,731
FFPP/train/real/real_731_4.jpg,0,FFPP,real,731
FFPP/train/real/real_731_5.jpg,0,FFPP,real,731
FFPP/train/real/real_731_6.jpg,0,FFPP,real,731
FFPP/train/real/real_731_7.jpg,0,FFPP,real,731
FFPP/train/real/real_017_0.jpg,0,FFPP,real,017
FFPP/train/real/real_017_1.jpg,0,FFPP,real,017
FFPP/train/real/real_017_2.jpg,0,FFPP,real,017
FFPP/train/real/real_017_3.jpg,0,FFPP,real,017
FFPP/train/real/real_017_4.jpg,0,FFPP,real,017
FFPP/train/real/real_017_5.jpg,0,FFPP,real,017
FFPP/train/real/real_017_6.jpg,0,FFPP,real,017
FFPP/train/real/real_017_7.jpg,0,FFPP,real,017
FFPP/train/real/real_458_0.jpg,0,FFPP,real,458
FFPP/train/real/real_458_1.jpg,0,FFPP,real,458
FFPP/train/real/real_458_2.jpg,0,FFPP,real,458
FFPP/train/real/real_458_3.jpg,0,FFPP,real,458
FFPP/train/real/real_458_4.jpg,0,FFPP,real,458
FFPP/train/real/real_458_5.jpg,0,FFPP,real,458
FFPP/train/real/real_458_6.jpg,0,FFPP,real,458
FFPP/train/real/real_458_7.jpg,0,FFPP,real,458
FFPP/train/real/real_051_0.jpg,0,FFPP,real,051
FFPP/train/real/real_051_1.jpg,0,FFPP,real,051
FFPP/train/real/real_051_2.jpg,0,FFPP,real,051
FFPP/train/real/real_051_3.jpg,0,FFPP,real,051
FFPP/train/real/real_051_4.jpg,0,FFPP,real,051
FFPP/train/real/real_051_5.jpg,0,FFPP,real,051
FFPP/train/real/real_051_6.jpg,0,FFPP,real,051
FFPP/train/real/real_051_7.jpg,0,FFPP,real,051
FFPP/train/real/real_240_0.jpg,0,FFPP,real,240
FFPP/train/real/real_240_1.jpg,0,FFPP,real,240
FFPP/train/real/real_240_2.jpg,0,FFPP,real,240
FFPP/train/real/real_240_3.jpg,0,FFPP,real,240
FFPP/train/real/real_240_4.jpg,0,FFPP,real,240
FFPP/train/real/real_240_5.jpg,0,FFPP,real,240
FFPP/train/real/real_240_6.jpg,0,FFPP,real,240
FFPP/train/real/real_240_7.jpg,0,FFPP,real,240
FFPP/train/real/real_758_0.jpg,0,FFPP,real,758
FFPP/train/real/real_758_1.jpg,0,FFPP,real,758
FFPP/train/real/real_758_2.jpg,0,FFPP,real,758
FFPP/train/real/real_758_3.jpg,0,FFPP,real,758
FFPP/train/real/real_758_4.jpg,0,FFPP,real,758
FFPP/train/real/real_758_5.jpg,0,FFPP,real,758
FFPP/train/real/real_758_6.jpg,0,FFPP,real,758
FFPP/train/real/real_758_7.jpg,0,FFPP,real,758
FFPP/train/real/real_161_0.jpg,0,FFPP,real,161
FFPP/train/real/real_161_1.jpg,0,FFPP,real,161
FFPP/train/real/real_161_2.jpg,0,FFPP,real,161
FFPP/train/real/real_161_3.jpg,0,FFPP,real,161
FFPP/train/real/real_161_4.jpg,0,FFPP,real,161
FFPP/train/real/real_161_5.jpg,0,FFPP,real,161
FFPP/train/real/real_161_6.jpg,0,FFPP,real,161
FFPP/train/real/real_161_7.jpg,0,FFPP,real,161
FFPP/train/real/real_395_0.jpg,0,FFPP,real,395
FFPP/train/real/real_395_1.jpg,0,FFPP,real,395
FFPP/train/real/real_395_2.jpg,0,FFPP,real,395
FFPP/train/real/real_395_3.jpg,0,FFPP,real,395
FFPP/train/real/real_395_4.jpg,0,FFPP,real,395
FFPP/train/real/real_395_5.jpg,0,FFPP,real,395
FFPP/train/real/real_395_6.jpg,0,FFPP,real,395
FFPP/train/real/real_395_7.jpg,0,FFPP,real,395
FFPP/train/real/real_942_0.jpg,0,FFPP,real,942
FFPP/train/real/real_942_1.jpg,0,FFPP,real,942
FFPP/train/real/real_942_2.jpg,0,FFPP,real,942
FFPP/train/real/real_942_3.jpg,0,FFPP,real,942
FFPP/train/real/real_942_4.jpg,0,FFPP,real,942
FFPP/train/real/real_942_5.jpg,0,FFPP,real,942
FFPP/train/real/real_942_6.jpg,0,FFPP,real,942
FFPP/train/real/real_942_7.jpg,0,FFPP,real,942
FFPP/train/real/real_090_0.jpg,0,FFPP,real,090
FFPP/train/real/real_090_1.jpg,0,FFPP,real,090
FFPP/train/real/real_090_2.jpg,0,FFPP,real,090
FFPP/train/real/real_090_3.jpg,0,FFPP,real,090
FFPP/train/real/real_090_4.jpg,0,FFPP,real,090
FFPP/train/real/real_090_5.jpg,0,FFPP,real,090
FFPP/train/real/real_090_6.jpg,0,FFPP,real,090
FFPP/train/real/real_090_7.jpg,0,FFPP,real,090
FFPP/train/real/real_169_0.jpg,0,FFPP,real,169
FFPP/train/real/real_169_1.jpg,0,FFPP,real,169
FFPP/train/real/real_169_2.jpg,0,FFPP,real,169
FFPP/train/real/real_169_3.jpg,0,FFPP,real,169
FFPP/train/real/real_169_4.jpg,0,FFPP,real,169
FFPP/train/real/real_169_5.jpg,0,FFPP,real,169
FFPP/train/real/real_169_6.jpg,0,FFPP,real,169
FFPP/train/real/real_169_7.jpg,0,FFPP,real,169
FFPP/train/real/real_688_0.jpg,0,FFPP,real,688
FFPP/train/real/real_688_1.jpg,0,FFPP,real,688
FFPP/train/real/real_688_2.jpg,0,FFPP,real,688
FFPP/train/real/real_688_3.jpg,0,FFPP,real,688
FFPP/train/real/real_688_4.jpg,0,FFPP,real,688
FFPP/train/real/real_688_5.jpg,0,FFPP,real,688
FFPP/train/real/real_688_6.jpg,0,FFPP,real,688
FFPP/train/real/real_688_7.jpg,0,FFPP,real,688
FFPP/train/real/real_007_0.jpg,0,FFPP,real,007
FFPP/train/real/real_007_1.jpg,0,FFPP,real,007
FFPP/train/real/real_007_2.jpg,0,FFPP,real,007
FFPP/train/real/real_007_3.jpg,0,FFPP,real,007
FFPP/train/real/real_007_4.jpg,0,FFPP,real,007
FFPP/train/real/real_007_5.jpg,0,FFPP,real,007
FFPP/train/real/real_007_6.jpg,0,FFPP,real,007
FFPP/train/real/real_007_7.jpg,0,FFPP,real,007
FFPP/train/real/real_498_0.jpg,0,FFPP,real,498
FFPP/train/real/real_498_1.jpg,0,FFPP,real,498
FFPP/train/real/real_498_2.jpg,0,FFPP,real,498
FFPP/train/real/real_498_3.jpg,0,FFPP,real,498
FFPP/train/real/real_498_4.jpg,0,FFPP,real,498
FFPP/train/real/real_498_5.jpg,0,FFPP,real,498
FFPP/train/real/real_498_6.jpg,0,FFPP,real,498
FFPP/train/real/real_498_7.jpg,0,FFPP,real,498
FFPP/train/real/real_997_0.jpg,0,FFPP,real,997
FFPP/train/real/real_997_1.jpg,0,FFPP,real,997
FFPP/train/real/real_997_2.jpg,0,FFPP,real,997
FFPP/train/real/real_997_3.jpg,0,FFPP,real,997
FFPP/train/real/real_997_4.jpg,0,FFPP,real,997
FFPP/train/real/real_997_5.jpg,0,FFPP,real,997
FFPP/train/real/real_997_6.jpg,0,FFPP,real,997
FFPP/train/real/real_997_7.jpg,0,FFPP,real,997
FFPP/train/real/real_131_0.jpg,0,FFPP,real,131
FFPP/train/real/real_131_1.jpg,0,FFPP,real,131
FFPP/train/real/real_131_2.jpg,0,FFPP,real,131
FFPP/train/real/real_131_3.jpg,0,FFPP,real,131
FFPP/train/real/real_131_4.jpg,0,FFPP,real,131
FFPP/train/real/real_131_5.jpg,0,FFPP,real,131
FFPP/train/real/real_131_6.jpg,0,FFPP,real,131
FFPP/train/real/real_131_7.jpg,0,FFPP,real,131
FFPP/train/real/real_004_0.jpg,0,FFPP,real,004
FFPP/train/real/real_004_1.jpg,0,FFPP,real,004
FFPP/train/real/real_004_2.jpg,0,FFPP,real,004
FFPP/train/real/real_004_3.jpg,0,FFPP,real,004
FFPP/train/real/real_004_4.jpg,0,FFPP,real,004
FFPP/train/real/real_004_5.jpg,0,FFPP,real,004
FFPP/train/real/real_004_6.jpg,0,FFPP,real,004
FFPP/train/real/real_004_7.jpg,0,FFPP,real,004
FFPP/train/real/real_459_0.jpg,0,FFPP,real,459
FFPP/train/real/real_459_1.jpg,0,FFPP,real,459
FFPP/train/real/real_459_2.jpg,0,FFPP,real,459
FFPP/train/real/real_459_3.jpg,0,FFPP,real,459
FFPP/train/real/real_459_4.jpg,0,FFPP,real,459
FFPP/train/real/real_459_5.jpg,0,FFPP,real,459
FFPP/train/real/real_459_6.jpg,0,FFPP,real,459
FFPP/train/real/real_459_7.jpg,0,FFPP,real,459
FFPP/train/real/real_627_0.jpg,0,FFPP,real,627
FFPP/train/real/real_627_1.jpg,0,FFPP,real,627
FFPP/train/real/real_627_2.jpg,0,FFPP,real,627
FFPP/train/real/real_627_3.jpg,0,FFPP,real,627
FFPP/train/real/real_627_4.jpg,0,FFPP,real,627
FFPP/train/real/real_627_5.jpg,0,FFPP,real,627
FFPP/train/real/real_627_6.jpg,0,FFPP,real,627
FFPP/train/real/real_627_7.jpg,0,FFPP,real,627
FFPP/train/real/real_693_0.jpg,0,FFPP,real,693
FFPP/train/real/real_693_1.jpg,0,FFPP,real,693
FFPP/train/real/real_693_2.jpg,0,FFPP,real,693
FFPP/train/real/real_693_3.jpg,0,FFPP,real,693
FFPP/train/real/real_693_4.jpg,0,FFPP,real,693
FFPP/train/real/real_693_5.jpg,0,FFPP,real,693
FFPP/train/real/real_693_6.jpg,0,FFPP,real,693
FFPP/train/real/real_693_7.jpg,0,FFPP,real,693
FFPP/train/real/real_850_0.jpg,0,FFPP,real,850
FFPP/train/real/real_850_1.jpg,0,FFPP,real,850
FFPP/train/real/real_850_2.jpg,0,FFPP,real,850
FFPP/train/real/real_850_3.jpg,0,FFPP,real,850
FFPP/train/real/real_850_4.jpg,0,FFPP,real,850
FFPP/train/real/real_850_5.jpg,0,FFPP,real,850
FFPP/train/real/real_850_6.jpg,0,FFPP,real,850
FFPP/train/real/real_850_7.jpg,0,FFPP,real,850
FFPP/train/real/real_200_0.jpg,0,FFPP,real,200
